user_id,sex,age,recent_cold,hexaco.A,hexaco.C,hexaco.E,hexaco.H,hexaco.O,hexaco.X,img,pd,PVDga,PVDpi,recency,WFD,WFN,WMD,WMN,recency.z,PVDga.z,PVDpi.z,img.z,pd.z
475,NA,NA,recent,3.5,3.8,4.3,3.5,2.8,3.2,3.4285714285714284,4.571428571428571,4.625,4.571428571428571,3.75,1.9,1.4,1.7,1.5,0.1832239974697167,0.6940781573147713,0.7222062112383204,-0.7800437305636353,-0.4428080561986859
476,NA,NA,recent,2.2,3.2,4.1,2.7,3.9,2.7,5.428571428571429,5,5.25,6.142857142857143,5.5,1,1,1,1,1.2333102070008422,1.2579815915114934,1.9519312270626776,0.9402094495351657,0.008991026521800477
477,NA,NA,not recent,2.6,3.6,3.3,2.9,3.4,3.9,5.285714285714286,5.857142857142857,4.875,3.7142857142857144,3.25,3.1,1,2.9,1.7,-0.11680063382489059,0.9196395309934602,0.05144711169776247,0.8173342223852511,0.9125891919627723
478,NA,NA,recent,2.8,3.3,3.6,3.2,3.5,3.1,5.714285714285714,6.142857142857143,5.25,2,6.75,2,1.4,2.4,1.6,1.9833717852373605,1.2579815915114934,-1.290071087383354,1.1859599038349944,1.2137885804430972
479,NA,NA,not recent,2.6,4.8,3.8,4,3.6,3.4,4.142857142857143,5,3.875,5.285714285714286,5,1.4,1,1.4,1,0.9332855757062349,0.01739403627870477,1.281172127522119,-0.16566759481406318,0.008991026521800477
480,NA,NA,not recent,2.8,3.6,3.7,4.3,3.8,3.1,5.142857142857143,4.857142857142857,3.75,2.5714285714285716,2,1.2,1.3,1,1.8,-0.8668622120614088,-0.09538665056063965,-0.8428983543563151,0.6944589952353372,-0.14160866771836197
481,NA,NA,recent,2.5,4.3,4,2.5,3.9,2.1,6.428571428571429,6.142857142857143,5.25,5.428571428571429,5.5,2.7,1,3.1,1,1.2333102070008422,1.2579815915114934,1.392965310778879,1.800336039584566,1.2137885804430972
482,NA,NA,recent,2.8,3.1,3.3,3.5,3.5,4.2,2,4,3.5,4.571428571428571,4.75,1.6,1,1.6,1,0.7832732600589313,-0.3209480242393285,0.7222062112383204,-2.0087960020627786,-1.0452068331593338
483,NA,NA,not recent,2.4,3.9,3.8,3.8,2.3,3.9,4.428571428571429,4.571428571428571,2.25,5.714285714285714,3.75,2.4,1,2.6,1.1,0.1832239974697167,-1.4487548926327727,1.6165516772923985,0.08008285948576539,-0.4428080561986859
484,NA,NA,not recent,4.4,3.7,3.2,3,3.3,2.1,4.142857142857143,4.428571428571429,4,2.2857142857142856,3.25,1.4,1.2,1.7,1.9,-0.11680063382489059,0.1301747231180492,-1.0664847208698347,-0.16566759481406318,-0.5934077504388474
485,NA,NA,not recent,3.7,3,3,3.8,3.4,3.1,3.7142857142857144,4.714285714285714,2.625,5,1,1,1,1,1,-1.4669114746506233,-1.1104128321147395,1.0575857610085997,-0.5342932762638064,-0.29220836195852345
487,NA,NA,recent,2.7,4.9,4,4.1,4.2,3,5.428571428571429,5.857142857142857,4.375,2,3.5,1.7,1,1.7,1,0.033211681822413054,0.46851678363608246,-1.290071087383354,0.9402094495351657,0.9125891919627723
488,NA,NA,not recent,3.3,3.4,3.6,4,3.4,3.4,5.571428571428571,4.428571428571429,3.875,2.2857142857142856,3.5,1.1,1,1.2,1,0.033211681822413054,0.01739403627870477,-1.0664847208698347,1.0630846766850797,-0.5934077504388474
489,NA,NA,not recent,3.7,3.9,4,4.3,3.7,2,4.285714285714286,4.571428571428571,3.375,5,2.25,1,1,1.2,1.4,-0.7168498964141051,-0.4337287110786729,1.0575857610085997,-0.04279236766414927,-0.4428080561986859
490,NA,NA,recent,3.1,2.8,3.2,2.7,3.3,3.4,4.571428571428571,5.714285714285714,3.25,3.142857142857143,4.5,3.1,1.7,3.3,2.8,0.6332609444116276,-0.5465093979180173,-0.3957256213292765,0.2029580866356793,0.7619894977226108
491,NA,NA,recent,3.4,3.1,3.5,4,3.5,2.1,3.4285714285714284,4.857142857142857,3.875,4.714285714285714,4.75,2.4,1,2.5,1,0.7832732600589313,0.01739403627870477,0.8339993944950804,-0.7800437305636353,-0.14160866771836197
492,NA,NA,recent,2.5,3.1,2.6,1.6,4,3.7,5.428571428571429,6.428571428571429,3.75,2.5714285714285716,4,4.3,2.6,4.6,3.1,0.33323631311702034,-0.09538665056063965,-0.8428983543563151,0.9402094495351657,1.5149879689234211
493,NA,NA,recent,2.5,3.1,3.9,4.2,2.4,3.6,4.857142857142857,5.285714285714286,2,3.2857142857142856,4,2.5,2.2,3.1,3.5,0.33323631311702034,-1.6743162663114615,-0.28393243807251684,0.4487085409355078,0.3101904150021244
495,NA,NA,not recent,3.8,3.6,3.1,2.8,2.8,3.7,4.714285714285714,5,3.5,3.2857142857142856,1.25,2.7,1.3,2.7,1.3,-1.3168991590033197,-0.3209480242393285,-0.28393243807251684,0.32583331378559394,0.008991026521800477
496,NA,NA,not recent,3.8,3.3,3.1,3.1,3.5,3.7,5.142857142857143,5,4.375,5.428571428571429,5.75,3.1,2.3,3.3,3.5,1.3833225226481458,0.46851678363608246,1.392965310778879,0.6944589952353372,0.008991026521800477
497,NA,NA,recent,4.2,4.1,4.7,3,3.2,2.2,5.285714285714286,6.428571428571429,5.125,4.571428571428571,6.25,1.6,1,2,1.3,1.6833471539427531,1.145200904672149,0.7222062112383204,0.8173342223852511,1.5149879689234211
498,NA,NA,not recent,3.2,3.3,2.8,3.6,4.3,3.2,4.571428571428571,4.571428571428571,4.5,4.714285714285714,1.75,1.3,1,1.3,1,-1.0168745277087126,0.5812974704754269,0.8339993944950804,0.2029580866356793,-0.4428080561986859
499,NA,NA,not recent,2.9,3.8,3.3,2.5,4.4,3.8,2.2857142857142856,5.857142857142857,5,3.7142857142857144,1.25,2.5,1.1,2.9,1.2,-1.3168991590033197,1.0324202178328046,0.05144711169776247,-1.7630455477629499,0.9125891919627723
500,NA,NA,not recent,2.9,2.5,3.5,3.3,3.7,4,3.7142857142857144,4,2.125,2.7142857142857144,3.5,1.7,1,1.9,1.3,0.033211681822413054,-1.561535579472117,-0.7311051710995555,-0.5342932762638064,-1.0452068331593338
501,NA,NA,not recent,3.1,4,4,3.5,3.8,3.4,4.714285714285714,4.571428571428571,2.25,5.428571428571429,1.5,2.4,1.1,2.9,1.8,-1.1668868433560162,-1.4487548926327727,1.392965310778879,0.32583331378559394,-0.4428080561986859
502,NA,NA,recent,3.4,4.4,3.5,3.7,4.2,2.8,5.857142857142857,5.857142857142857,4.25,4.714285714285714,6.25,1.4,1,1.4,1,1.6833471539427531,0.355736096796738,0.8339993944950804,1.3088351309849082,0.9125891919627723
503,NA,NA,not recent,3,4.4,4.1,3.6,4.6,3.5,5.285714285714286,6.285714285714286,4.25,4,4.75,1.8,1,2.1,1.3,0.7832732600589313,0.355736096796738,0.27503347821128177,0.8173342223852511,1.3643882746832587
504,NA,NA,recent,3.1,3.9,3.2,3.5,3.4,3.6,4.142857142857143,5.428571428571429,4.5,2,3,2.6,2,2.3,2.3,-0.26681294947219425,0.5812974704754269,-1.290071087383354,-0.16566759481406318,0.46079010924228686
506,NA,NA,recent,3.3,3.8,3.3,3.4,4.2,3,2.7142857142857144,3.5714285714285716,4.625,3.857142857142857,5.5,1.4,1.4,1.8,2.2,1.2333102070008422,0.6940781573147713,0.16324029495452214,-1.3944198663132068,-1.4970059158798197
507,NA,NA,not recent,3.4,3.7,3.4,4,4,4.2,3.2857142857142856,4,2.75,1.8571428571428572,1.5,1,1,1.2,1.2,-1.1668868433560162,-0.997632145275395,-1.4018642706401139,-0.9029189577135496,-1.0452068331593338
508,NA,NA,not recent,3.6,3.5,4,4.7,4.5,3.1,4.285714285714286,4.714285714285714,3.375,6.571428571428571,5,1.8,1,2.3,1.1,0.9332855757062349,-0.4337287110786729,2.2873107768329564,-0.04279236766414927,-0.29220836195852345
509,NA,NA,not recent,2.6,3,3.3,2.6,2.2,3.5,6.714285714285714,7.142857142857143,5.75,4.142857142857143,2.75,4.2,1.3,4.9,2.5,-0.4168252651194979,1.7091043388688711,0.3868266614680418,2.0460864938843946,2.2679864401242313
510,NA,NA,recent,3.7,3.1,2.8,4.4,4.1,3.1,5.285714285714286,5.285714285714286,4.125,2,4.25,3.3,1,4.4,2.2,0.483248628764324,0.24295540995739362,-1.290071087383354,0.8173342223852511,0.3101904150021244
511,NA,NA,not recent,3.4,4.7,3.2,3.5,2.6,3.5,2.142857142857143,3.2857142857142856,3.125,3.5714285714285716,2.75,2,1,2.1,1,-0.4168252651194979,-0.6592900847573617,-0.06034607155899718,-1.8859207749128641,-1.798205304360144
512,NA,NA,recent,3.1,4.1,3.6,2.7,3.1,3.7,5.714285714285714,4.142857142857143,3.75,4.285714285714286,5.75,2.1,1,2.3,1.4,1.3833225226481458,-0.09538665056063965,0.4986198447248011,1.1859599038349944,-0.8946071389191713
513,NA,NA,not recent,3.1,4,4.1,4.1,3.3,2.9,5.142857142857143,5.142857142857143,1.75,3.4285714285714284,5.5,1.8,1,1.9,1.2,1.2333102070008422,-1.8998776399901505,-0.17213925481575718,0.6944589952353372,0.15959072076196293
514,NA,NA,not recent,3,4,3,3.5,2.2,2.6,4.285714285714286,4.857142857142857,4,2.4285714285714284,2.5,1.7,1.2,2.2,1.4,-0.5668375807668016,0.1301747231180492,-0.9546915376130751,-0.04279236766414927,-0.14160866771836197
515,NA,NA,recent,2.8,5,4.2,3.8,3.5,3.3,5.571428571428571,5.428571428571429,1.625,2.2857142857142856,2.75,1,1,1,1,-0.4168252651194979,-2.0126583268294946,-1.0664847208698347,1.0630846766850797,0.46079010924228686
516,NA,NA,recent,4,2,3.1,2.8,3.5,2.6,3.4285714285714284,2.857142857142857,1.5,5.285714285714286,5.5,1.9,1,1.9,1,1.2333102070008422,-2.125439013668839,1.281172127522119,-0.7800437305636353,-2.25000438708063
517,NA,NA,not recent,2.7,4.7,3.4,2,1.7,2,5.142857142857143,5.571428571428571,4.5,3.142857142857143,1.75,2.7,1.2,2.4,1.1,-1.0168745277087126,0.5812974704754269,-0.3957256213292765,0.6944589952353372,0.6113898034824484
518,NA,NA,recent,2.5,4,3.5,3.2,3.9,3.1,4.428571428571429,4.428571428571429,2.875,4.285714285714286,5.5,2.7,1.2,2.8,1.6,1.2333102070008422,-0.8848514584360506,0.4986198447248011,0.08008285948576539,-0.5934077504388474
519,NA,NA,not recent,3.3,3.1,3.5,3.8,4.5,3.6,4.857142857142857,5.142857142857143,4.375,4.714285714285714,2,1.1,1,1.6,1.6,-0.8668622120614088,0.46851678363608246,0.8339993944950804,0.4487085409355078,0.15959072076196293
520,NA,NA,recent,2.6,4.4,3.9,3.5,4.1,2.8,5.714285714285714,6.285714285714286,5.5,5.857142857142857,4.25,4.4,1.4,3.3,1.9,0.483248628764324,1.4835429651901821,1.7283448605491576,1.1859599038349944,1.3643882746832587
521,NA,NA,not recent,3.3,3.7,3.8,2.4,3.6,3.2,4.857142857142857,5.428571428571429,3,3.5714285714285716,3,3.5,2.2,3.7,3.4,-0.26681294947219425,-0.7720707715967062,-0.06034607155899718,0.4487085409355078,0.46079010924228686
522,NA,NA,recent,4,3.1,2.6,3.5,2.8,3,4.571428571428571,5.714285714285714,5.125,2,3.75,2,1,2,1.6,0.1832239974697167,1.145200904672149,-1.290071087383354,0.2029580866356793,0.7619894977226108
523,NA,NA,not recent,3.2,4.4,3.9,3.3,4.3,2.2,3.857142857142857,5,3.125,2.142857142857143,2.75,2.4,1,2.7,1.3,-0.4168252651194979,-0.6592900847573617,-1.1782779041265945,-0.4114180491138921,0.008991026521800477
524,NA,NA,not recent,3.8,4.6,4,4.3,3.3,2.6,4.142857142857143,4.428571428571429,2.375,2.5714285714285716,2.5,1.6,1.4,2.2,1.7,-0.5668375807668016,-1.3359742057934283,-0.8428983543563151,-0.16566759481406318,-0.5934077504388474
525,NA,NA,not recent,2.8,2.8,2.1,2.4,3.9,3.4,2.5714285714285716,2.857142857142857,2.5,1.1428571428571428,1.25,1.3,1,1.1,1,-1.3168991590033197,-1.223193518954084,-1.9608301869239124,-1.517295093463121,-2.25000438708063
526,NA,NA,recent,3.8,2.7,3.1,3.7,4.5,3.3,4.285714285714286,4.142857142857143,4,2.7142857142857144,6,3.7,1.1,2.8,1.5,1.5333348382954495,0.1301747231180492,-0.7311051710995555,-0.04279236766414927,-0.8946071389191713
527,NA,NA,not recent,3.2,3.7,3.7,3.8,4.4,2.8,6.142857142857143,5.571428571428571,5.25,3.142857142857143,2.75,1.2,1,1.5,1.7,-0.4168252651194979,1.2579815915114934,-0.3957256213292765,1.5545855852847374,0.6113898034824484
528,NA,NA,recent,3.3,4.1,2.8,3.3,4.1,3.9,1.2857142857142858,4.285714285714286,3.125,2.5714285714285716,2,1.6,1.1,2.1,2.1,-0.8668622120614088,-0.6592900847573617,-0.8428983543563151,-2.6231721378123503,-0.7440074446790098
529,NA,NA,recent,3.5,3.3,3.2,3.5,3.2,3.5,5.428571428571429,5,4.5,3.7142857142857144,4.75,1.5,1.1,1.2,1.3,0.7832732600589313,0.5812974704754269,0.05144711169776247,0.9402094495351657,0.008991026521800477
530,NA,NA,not recent,3.2,4.6,3.1,3.5,4.6,2.5,2.5714285714285716,3.7142857142857144,2.625,4.428571428571429,2.25,1.4,1.2,1.5,1.2,-0.7168498964141051,-1.1104128321147395,0.610413027981561,-1.517295093463121,-1.3464062216396577
531,NA,NA,recent,3.2,4,3.9,4.2,3.4,3.3,3,6.142857142857143,3.125,3.857142857142857,4.5,1,1,1,1,0.6332609444116276,-0.6592900847573617,0.16324029495452214,-1.1486694120133782,1.2137885804430972
532,NA,NA,not recent,3.9,3.8,3.2,3.5,2.9,2.7,2.7142857142857144,5.714285714285714,3.875,4.571428571428571,2.25,1.6,1.1,1.6,1,-0.7168498964141051,0.01739403627870477,0.7222062112383204,-1.3944198663132068,0.7619894977226108
533,NA,NA,not recent,2.6,4.1,2.3,4,3.6,4.4,3.4285714285714284,4.428571428571429,4.625,1.8571428571428572,2.25,2.4,1.2,2.5,1.9,-0.7168498964141051,0.6940781573147713,-1.4018642706401139,-0.7800437305636353,-0.5934077504388474
534,NA,NA,not recent,3.4,3.6,3.8,4,4.3,3.7,5.571428571428571,4.571428571428571,3.375,2,3.25,1.1,1,1.5,1.3,-0.11680063382489059,-0.4337287110786729,-1.290071087383354,1.0630846766850797,-0.4428080561986859
535,NA,NA,not recent,3.3,3.4,3.8,4.2,4.1,2.5,6,5.571428571428571,3,1.8571428571428572,1.5,1,1,1,1,-1.1668868433560162,-0.7720707715967062,-1.4018642706401139,1.431710358134823,0.6113898034824484
536,NA,NA,not recent,2.5,3.1,3.5,2.9,2.9,3.2,4.714285714285714,5.428571428571429,3.5,4.142857142857143,5,2.7,1.6,3.3,2.3,0.9332855757062349,-0.3209480242393285,0.3868266614680418,0.32583331378559394,0.46079010924228686
537,NA,NA,not recent,3.3,3.5,2.9,3.8,3.9,3.6,2.857142857142857,4.142857142857143,2.75,2.142857142857143,1,1,1,1,1,-1.4669114746506233,-0.997632145275395,-1.1782779041265945,-1.2715446391632925,-0.8946071389191713
538,NA,NA,not recent,2.6,3.2,3.3,3.1,2.5,2.9,6.285714285714286,5.714285714285714,5.125,5.714285714285714,3.5,1,1,1,1,0.033211681822413054,1.145200904672149,1.6165516772923985,1.6774608124346515,0.7619894977226108
539,NA,NA,not recent,3.7,3.8,4.5,4.1,4.1,2.4,4.285714285714286,5.142857142857143,3,4.857142857142857,5.75,2.8,1.5,2.8,2.4,1.3833225226481458,-0.7720707715967062,0.9457925777518398,-0.04279236766414927,0.15959072076196293
540,NA,NA,not recent,3.3,2.3,4.1,4,4.1,2.1,6,4.714285714285714,3.375,2.5714285714285716,3.5,2.9,2.1,4.1,4,0.033211681822413054,-0.4337287110786729,-0.8428983543563151,1.431710358134823,-0.29220836195852345
541,NA,NA,recent,3.4,4,4,4,4.1,3.9,3.5714285714285716,4.571428571428571,4.125,6.285714285714286,5,1.4,1.2,1.4,1,0.9332855757062349,0.24295540995739362,2.063724410319437,-0.6571685034137207,-0.4428080561986859
542,NA,NA,not recent,2.3,2.8,2.8,2.6,3.6,4.2,4.142857142857143,4.142857142857143,3.875,1.5714285714285714,1.25,3.2,1.9,4.2,3,-1.3168991590033197,0.01739403627870477,-1.6254506371536335,-0.16566759481406318,-0.8946071389191713
543,NA,NA,not recent,4.1,2.8,3.5,3.6,3.5,2.8,5.285714285714286,5.285714285714286,3.25,5.142857142857143,4.25,2.2,1,2,1.1,0.483248628764324,-0.5465093979180173,1.1693789442653597,0.8173342223852511,0.3101904150021244
544,NA,NA,not recent,3.7,3.8,2.6,3.5,2.8,2.7,2.857142857142857,2.7142857142857144,2.25,2.7142857142857144,1.75,1.4,1,1.2,1,-1.0168745277087126,-1.4487548926327727,-0.7311051710995555,-1.2715446391632925,-2.400604081320792
545,NA,NA,not recent,3.1,3.6,5,2.1,3.2,2.9,5,5.428571428571429,4.625,4.428571428571429,4,1.7,1.1,1.6,1.2,0.33323631311702034,0.6940781573147713,0.610413027981561,0.57158376808542255,0.46079010924228686
546,NA,NA,not recent,3.5,3.6,3.7,3,4.2,4.2,5.285714285714286,5,3.375,2.2857142857142856,2.75,1.3,1,1.4,1.4,-0.4168252651194979,-0.4337287110786729,-1.0664847208698347,0.8173342223852511,0.008991026521800477
547,NA,NA,not recent,3.5,3.8,3,3.6,3.8,3.1,4.857142857142857,6,6.25,4.428571428571429,1.5,1,1,1,1,-1.1668868433560162,2.1602270862262487,0.610413027981561,0.4487085409355078,1.0631888862029348
