subject	blockcode	trialcode	trialnum	latency	response	stimulusitem1	stimulusitem2	stimulusitem3	stimulusitem4	stimulusitem5										
475	real_a	real_bottomright_diff_a	18	473	18	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	circle.bmp										
475	real_a	real_topright_same_a	19	408	18	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	circle.bmp										
475	real_a	real_topright_same_a	20	530	18	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	circle.bmp										
475	real_b	real_bottomleft_same_b	1	587	18	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	square.bmp										
475	real_b	real_topleft_diff_b	2	510	23	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	square.bmp										
475	real_b	real_topright_diff_b	3	532	23	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	square.bmp										
475	real_b	real_topleft_diff_b	4	673	18	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	circle.bmp										
475	real_b	real_topleft_same_b	5	536	18	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	circle.bmp										
475	real_b	real_bottomright_same_b	6	565	23	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	square.bmp										
475	real_b	real_topright_diff_b	7	632	18	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	circle.bmp										
475	real_b	real_bottomright_diff_b	8	473	23	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	square.bmp										
475	real_b	real_bottomright_diff_b	9	488	18	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	circle.bmp										
475	real_b	real_bottomleft_diff_b	10	551	23	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	square.bmp										
475	real_b	real_topright_same_b	11	563	23	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	square.bmp										
475	real_b	real_bottomright_diff_b	12	503	23	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	square.bmp										
475	real_b	real_topleft_diff_b	13	501	23	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	square.bmp										
475	real_b	real_bottomright_same_b	14	468	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp										
475	real_b	real_topleft_same_b	15	515	23	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	square.bmp										
475	real_b	real_topright_same_b	16	456	23	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	square.bmp										
475	real_b	real_topright_diff_b	17	632	23	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	square.bmp										
475	real_b	real_bottomleft_diff_b	18	497	18	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	circle.bmp										
475	real_b	real_bottomleft_same_b	19	447	18	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	circle.bmp										
475	real_b	real_bottomleft_diff_b	20	895	18	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	circle.bmp										
475	real_c	real_topright_diff_c	1	622	23	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	square.bmp										
475	real_c	real_bottomleft_diff_c	2	679	18	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	circle.bmp										
475	real_c	real_topright_diff_c	3	487	18	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	circle.bmp										
475	real_c	real_bottomright_diff_c	4	541	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp										
475	real_c	real_topleft_same_c	5	330	18	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	square.bmp										
475	real_c	real_topleft_same_c	6	591	18	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	circle.bmp										
475	real_c	real_bottomright_diff_c	7	594	18	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	circle.bmp										
475	real_c	real_topleft_diff_c	8	500	18	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	circle.bmp										
475	real_c	real_bottomleft_same_c	9	578	18	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	circle.bmp										
475	real_c	real_topleft_diff_c	10	533	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp										
475	real_c	real_topright_same_c	11	498	18	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	circle.bmp										
475	real_c	real_topright_diff_c	12	536	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp										
475	real_c	real_topright_same_c	13	533	18	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	circle.bmp										
475	real_c	real_bottomleft_diff_c	14	505	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp										
475	real_c	real_topleft_diff_c	15	719	18	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	circle.bmp										
475	real_c	real_bottomright_same_c	16	485	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp										
475	real_c	real_bottomleft_diff_c	17	484	23	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	square.bmp										
475	real_c	real_bottomright_same_c	18	564	18	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	circle.bmp										
475	real_c	real_bottomright_diff_c	19	487	23	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	square.bmp										
475	real_c	real_bottomleft_same_c	20	445	18	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	circle.bmp										
475	real_d	real_topright_diff_d	1	601	18	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	circle.bmp										
475	real_d	real_topright_same_d	2	531	18	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	circle.bmp										
475	real_d	real_topright_diff_d	3	416	18	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	circle.bmp										
475	real_d	real_bottomleft_same_d	4	305	18	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	circle.bmp										
475	real_d	real_topleft_diff_d	5	327	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp										
475	real_d	real_bottomright_same_d	6	404	23	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	square.bmp										
475	real_d	real_bottomleft_diff_d	7	430	23	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp										
475	real_d	real_bottomright_same_d	8	615	18	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	circle.bmp										
475	real_d	real_topright_diff_d	9	400	18	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	circle.bmp										
475	real_d	real_topleft_diff_d	10	474	23	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	square.bmp										
475	real_d	real_bottomright_diff_d	11	505	18	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	circle.bmp										
475	real_d	real_bottomright_diff_d	12	551	23	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	square.bmp										
475	real_d	real_topright_same_d	13	411	23	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	square.bmp										
475	real_d	real_bottomleft_same_d	14	437	18	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp										
475	real_d	real_topleft_same_d	15	414	18	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	square.bmp										
475	real_d	real_topleft_same_d	16	608	23	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	square.bmp										
475	real_d	real_bottomleft_diff_d	17	474	18	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	circle.bmp										
475	real_d	real_bottomright_diff_d	18	497	18	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	circle.bmp										
475	real_d	real_topleft_diff_d	19	399	23	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	square.bmp										
475	real_d	real_bottomleft_diff_d	20	713	23	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	square.bmp										
476	practice	practice_topright_same	1	2520	18	mask.bmp	blankscreen.bmp	practice3.jpg	blankscreen.bmp	circle.bmp										
476	practice	practice_bottomleft_same	2	812	23	mask.bmp	blankscreen.bmp	practice6.jpg	blankscreen.bmp	square.bmp										
476	practice	practice_topleft_same	3	773	18	mask.bmp	blankscreen.bmp	practice2.jpg	blankscreen.bmp	circle.bmp										
476	practice	practice_bottomleft_same	4	583	23	mask.bmp	blankscreen.bmp	practice5.jpg	blankscreen.bmp	square.bmp										
476	practice	practice_topleft_same	5	697	18	mask.bmp	blankscreen.bmp	practice1.jpg	blankscreen.bmp	circle.bmp										
476	practice	practice_topleft_diff	6	871	18	mask.bmp	blankscreen.bmp	practice9.jpg	blankscreen.bmp	circle.bmp										
476	practice	practice_topright_same	7	645	23	mask.bmp	blankscreen.bmp	practice4.jpg	blankscreen.bmp	square.bmp										
476	practice	practice_topright_diff	8	684	23	mask.bmp	blankscreen.bmp	practice10.jpg	blankscreen.bmp	square.bmp										
476	practice	practice_bottomleft_diff	9	657	23	mask.bmp	blankscreen.bmp	practice11.jpg	blankscreen.bmp	square.bmp										
476	practice	practice_bottomright_same	10	856	23	mask.bmp	blankscreen.bmp	practice8.jpg	blankscreen.bmp	square.bmp										
476	practice	practice_bottomright_diff	11	695	23	mask.bmp	blankscreen.bmp	practice12.jpg	blankscreen.bmp	square.bmp										
476	practice	practice_bottomright_same	12	508	23	mask.bmp	blankscreen.bmp	practice7.jpg	blankscreen.bmp	square.bmp										
476	real_a	real_topleft_diff_a	1	1132	23	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	square.bmp										
476	real_a	real_topleft_same_a	2	729	18	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	circle.bmp										
476	real_a	real_topleft_diff_a	3	894	23	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	square.bmp										
476	real_a	real_topleft_diff_a	4	1405	18	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	circle.bmp										
476	real_a	real_topright_same_a	5	1119	18	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	square.bmp										
476	real_a	real_bottomright_diff_a	6	772	23	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	square.bmp										
476	real_a	real_bottomright_same_a	7	960	18	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	circle.bmp										
476	real_a	real_topright_same_a	8	916	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp										
476	real_a	real_bottomright_diff_a	9	858	18	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	circle.bmp										
476	real_a	real_topright_diff_a	10	778	18	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	circle.bmp										
476	real_a	real_bottomleft_same_a	11	1028	23	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	square.bmp										
476	real_a	real_topright_diff_a	12	1102	18	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	circle.bmp										
476	real_a	real_bottomleft_diff_a	13	1900	23	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	square.bmp										
476	real_a	real_bottomleft_diff_a	14	938	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp										
476	real_a	real_bottomright_same_a	15	591	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	square.bmp										
476	real_a	real_bottomright_diff_a	16	1650	18	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	circle.bmp										
476	real_a	real_topright_diff_a	17	1298	18	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	circle.bmp										
476	real_a	real_bottomleft_diff_a	18	1625	23	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	square.bmp										
476	real_a	real_topleft_same_a	19	1211	18	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	circle.bmp										
476	real_a	real_bottomleft_same_a	20	949	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp										
476	real_b	real_bottomleft_diff_b	1	1110	23	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	square.bmp										
476	real_b	real_topright_diff_b	2	748	18	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	circle.bmp										
476	real_b	real_bottomright_diff_b	3	1632	18	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	circle.bmp										
476	real_b	real_bottomleft_same_b	4	1281	18	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	circle.bmp										
476	real_b	real_bottomright_same_b	5	632	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp										
476	real_b	real_topright_same_b	6	889	18	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	circle.bmp										
476	real_b	real_topleft_same_b	7	864	18	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	circle.bmp										
476	real_b	real_bottomright_same_b	8	991	18	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	circle.bmp										
476	real_b	real_bottomright_diff_b	9	546	18	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	circle.bmp										
476	real_b	real_topright_same_b	10	550	18	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	circle.bmp										
476	real_b	real_bottomleft_same_b	11	506	18	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	circle.bmp										
476	real_b	real_topright_diff_b	12	728	23	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	square.bmp										
476	real_b	real_bottomleft_diff_b	13	765	23	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	square.bmp										
476	real_b	real_topleft_same_b	14	544	18	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	circle.bmp										
476	real_b	real_topright_diff_b	15	741	23	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	square.bmp										
476	real_b	real_topleft_diff_b	16	578	23	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	square.bmp										
476	real_b	real_topleft_diff_b	17	525	23	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	square.bmp										
476	real_b	real_bottomleft_diff_b	18	578	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp										
476	real_b	real_topleft_diff_b	19	622	18	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	circle.bmp										
476	real_b	real_bottomright_diff_b	20	639	18	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	circle.bmp										
476	real_c	real_topleft_diff_c	1	587	18	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	square.bmp										
476	real_c	real_bottomright_same_c	2	662	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp										
476	real_c	real_topright_same_c	3	934	18	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	circle.bmp										
476	real_c	real_topleft_diff_c	4	1170	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	square.bmp										
476	real_c	real_bottomright_diff_c	5	774	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp										
476	real_c	real_topleft_same_c	6	785	18	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	circle.bmp										
476	real_c	real_topright_diff_c	7	1156	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp										
476	real_c	real_bottomleft_same_c	8	896	23	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	square.bmp										
476	real_c	real_bottomleft_diff_c	9	886	23	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	square.bmp										
476	real_c	real_bottomright_diff_c	10	637	18	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	circle.bmp										
476	real_c	real_bottomleft_same_c	11	1102	23	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	square.bmp										
476	real_c	real_bottomright_diff_c	12	1228	23	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	square.bmp										
476	real_c	real_topright_diff_c	13	941	18	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	circle.bmp										
476	real_c	real_topright_same_c	14	930	23	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	circle.bmp										
476	real_c	real_bottomright_same_c	15	935	18	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	circle.bmp										
476	real_c	real_bottomleft_diff_c	16	1012	23	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	square.bmp										
476	real_c	real_bottomleft_diff_c	17	973	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp										
476	real_c	real_topleft_same_c	18	849	23	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	square.bmp										
476	real_c	real_topright_diff_c	19	529	23	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	square.bmp										
476	real_c	real_topleft_diff_c	20	670	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp										
476	real_d	real_bottomright_diff_d	1	618	23	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	square.bmp										
476	real_d	real_topleft_same_d	2	603	18	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	circle.bmp										
476	real_d	real_bottomleft_same_d	3	517	23	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	square.bmp										
476	real_d	real_bottomright_diff_d	4	667	18	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	circle.bmp										
476	real_d	real_topright_same_d	5	642	23	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	square.bmp										
476	real_d	real_bottomright_same_d	6	523	23	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	square.bmp										
476	real_d	real_bottomright_same_d	7	408	23	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	square.bmp										
476	real_d	real_topleft_same_d	8	522	18	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	circle.bmp										
476	real_d	real_topright_diff_d	9	872	23	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	square.bmp										
476	real_d	real_topleft_diff_d	10	575	23	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	square.bmp										
476	real_d	real_topright_diff_d	11	618	23	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	square.bmp										
476	real_d	real_bottomleft_diff_d	12	724	18	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	circle.bmp										
476	real_d	real_topright_same_d	13	569	18	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	circle.bmp										
476	real_d	real_bottomleft_same_d	14	564	23	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp										
476	real_d	real_bottomright_diff_d	15	888	23	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	square.bmp										
476	real_d	real_topright_diff_d	16	582	18	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	circle.bmp										
476	real_d	real_bottomleft_diff_d	17	977	18	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	circle.bmp										
476	real_d	real_topleft_diff_d	18	1452	23	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	square.bmp										
476	real_d	real_topleft_diff_d	19	884	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp										
476	real_d	real_bottomleft_diff_d	20	787	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp										
477	practice	practice_bottomright_diff	1	755	18	mask.bmp	blankscreen.bmp	practice12.jpg	blankscreen.bmp	circle.bmp										
477	practice	practice_topright_same	2	646	23	mask.bmp	blankscreen.bmp	practice3.jpg	blankscreen.bmp	square.bmp										
477	practice	practice_bottomleft_diff	3	669	23	mask.bmp	blankscreen.bmp	practice11.jpg	blankscreen.bmp	square.bmp										
477	practice	practice_bottomleft_same	4	763	23	mask.bmp	blankscreen.bmp	practice5.jpg	blankscreen.bmp	square.bmp										
477	practice	practice_bottomleft_same	5	1078	18	mask.bmp	blankscreen.bmp	practice6.jpg	blankscreen.bmp	circle.bmp										
477	practice	practice_topleft_diff	6	668	23	mask.bmp	blankscreen.bmp	practice9.jpg	blankscreen.bmp	square.bmp										
477	practice	practice_bottomright_same	7	1290	23	mask.bmp	blankscreen.bmp	practice8.jpg	blankscreen.bmp	square.bmp										
477	practice	practice_topleft_same	8	519	23	mask.bmp	blankscreen.bmp	practice1.jpg	blankscreen.bmp	square.bmp										
477	practice	practice_topright_same	9	595	23	mask.bmp	blankscreen.bmp	practice4.jpg	blankscreen.bmp	square.bmp										
477	practice	practice_topright_diff	10	917	18	mask.bmp	blankscreen.bmp	practice10.jpg	blankscreen.bmp	circle.bmp										
477	practice	practice_topleft_same	11	481	23	mask.bmp	blankscreen.bmp	practice2.jpg	blankscreen.bmp	square.bmp										
477	practice	practice_bottomright_same	12	655	18	mask.bmp	blankscreen.bmp	practice7.jpg	blankscreen.bmp	circle.bmp										
477	real_a	real_topright_diff_a	1	616	23	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	square.bmp										
477	real_a	real_bottomright_diff_a	2	281	18	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	circle.bmp										
477	real_a	real_bottomleft_diff_a	3	608	23	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	square.bmp										
477	real_a	real_bottomright_same_a	4	394	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	square.bmp										
477	real_a	real_topright_same_a	5	1052	23	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	square.bmp										
477	real_a	real_topleft_same_a	6	540	18	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	circle.bmp										
477	real_a	real_topleft_diff_a	7	504	23	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	square.bmp										
477	real_a	real_topleft_diff_a	8	678	23	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	square.bmp										
477	real_a	real_bottomright_same_a	9	549	18	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	circle.bmp										
477	real_a	real_topright_same_a	10	433	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	circle.bmp										
477	real_a	real_bottomleft_diff_a	11	666	23	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	square.bmp										
