user_id,face_type,site,rt,sex,age,recent_cold,hexaco.A,hexaco.C,hexaco.E,hexaco.H,hexaco.O,hexaco.X,img,pd,PVDga,PVDpi,recency,WFD,WFN,WMD,WMN,recency.z,PVDga.z,PVDpi.z,img.z,pd.z
449,disfigured,VU,597.2608695652174,NA,NA,not recent,4.2,3.9,3.8,4.4,3.2,1.2,3.5714285714285716,3,2.5,2.4285714285714284,3.5,1,1,1,1,0.033211681822413054,-1.223193518954084,-0.9546915376130751,-0.6571685034137207,-2.099404692840468
449,typical,VU,583.9955000780727,NA,NA,not recent,4.2,3.9,3.8,4.4,3.2,1.2,3.5714285714285716,3,2.5,2.4285714285714284,3.5,1,1,1,1,0.033211681822413054,-1.223193518954084,-0.9546915376130751,-0.6571685034137207,-2.099404692840468
450,disfigured,VU,505.5212963370644,NA,NA,recent,4.1,3.5,3.4,3.7,3.6,2,4.285714285714286,3.5714285714285716,5.125,1.7142857142857142,3,1.1,1.2,1.3,2,-0.26681294947219425,1.145200904672149,-1.5136574538968737,-0.04279236766414927,-1.4970059158798197
450,typical,VU,466.17391304347825,NA,NA,recent,4.1,3.5,3.4,3.7,3.6,2,4.285714285714286,3.5714285714285716,5.125,1.7142857142857142,3,1.1,1.2,1.3,2,-0.26681294947219425,1.145200904672149,-1.5136574538968737,-0.04279236766414927,-1.4970059158798197
451,disfigured,VU,547.9583333333334,NA,NA,recent,3.3,3.2,3.8,3.9,3.8,3.7,4.428571428571429,4.142857142857143,4,4.285714285714286,5.25,1,1,1.1,1,1.0832978913535385,0.1301747231180492,0.4986198447248011,0.08008285948576539,-0.8946071389191713
451,typical,VU,601.7916666666666,NA,NA,recent,3.3,3.2,3.8,3.9,3.8,3.7,4.428571428571429,4.142857142857143,4,4.285714285714286,5.25,1,1,1.1,1,1.0832978913535385,0.1301747231180492,0.4986198447248011,0.08008285948576539,-0.8946071389191713
452,disfigured,VU,917.0141819379687,NA,NA,not recent,2.6,4.2,3.1,4.2,3.9,3.4,1,4.857142857142857,3.875,2.142857142857143,2,1,1,1,1,-0.8668622120614088,0.01739403627870477,-1.1782779041265945,-2.868922592112179,-0.14160866771836197
452,typical,VU,744.6363636363636,NA,NA,not recent,2.6,4.2,3.1,4.2,3.9,3.4,1,4.857142857142857,3.875,2.142857142857143,2,1,1,1,1,-0.8668622120614088,0.01739403627870477,-1.1782779041265945,-2.868922592112179,-0.14160866771836197
453,disfigured,VU,635.5,NA,NA,recent,3.3,3.7,4,3.4,4,3.8,2.857142857142857,4.857142857142857,4.875,5.285714285714286,4,1.4,1.2,1.7,1.8,0.33323631311702034,0.9196395309934602,1.281172127522119,-1.2715446391632925,-0.14160866771836197
453,typical,VU,603.2916666666666,NA,NA,recent,3.3,3.7,4,3.4,4,3.8,2.857142857142857,4.857142857142857,4.875,5.285714285714286,4,1.4,1.2,1.7,1.8,0.33323631311702034,0.9196395309934602,1.281172127522119,-1.2715446391632925,-0.14160866771836197
454,disfigured,VU,694.9790895221588,NA,NA,not recent,3,4.2,3.3,3.4,2.1,3.4,3.7142857142857144,4.428571428571429,2.625,3.4285714285714284,4.25,2.6,1.3,2.5,1.3,0.483248628764324,-1.1104128321147395,-0.17213925481575718,-0.5342932762638064,-0.5934077504388474
454,typical,VU,764.6666666666666,NA,NA,not recent,3,4.2,3.3,3.4,2.1,3.4,3.7142857142857144,4.428571428571429,2.625,3.4285714285714284,4.25,2.6,1.3,2.5,1.3,0.483248628764324,-1.1104128321147395,-0.17213925481575718,-0.5342932762638064,-0.5934077504388474
455,disfigured,VU,544.695652173913,NA,NA,not recent,3.6,2.5,3.4,3,4,2.7,5.142857142857143,5.714285714285714,4.125,2.142857142857143,3.75,3.5,1.4,3.2,2.2,0.1832239974697167,0.24295540995739362,-1.1782779041265945,0.6944589952353372,0.7619894977226108
455,typical,VU,519.8260869565217,NA,NA,not recent,3.6,2.5,3.4,3,4,2.7,5.142857142857143,5.714285714285714,4.125,2.142857142857143,3.75,3.5,1.4,3.2,2.2,0.1832239974697167,0.24295540995739362,-1.1782779041265945,0.6944589952353372,0.7619894977226108
456,disfigured,VU,591.125,NA,NA,not recent,3.8,3.9,3.3,3.9,4.2,3.7,4.571428571428571,5,4.25,3.7142857142857144,4.5,1,1,1,1,0.6332609444116276,0.355736096796738,0.05144711169776247,0.2029580866356793,0.008991026521800477
456,typical,VU,553.7792210540525,NA,NA,not recent,3.8,3.9,3.3,3.9,4.2,3.7,4.571428571428571,5,4.25,3.7142857142857144,4.5,1,1,1,1,0.6332609444116276,0.355736096796738,0.05144711169776247,0.2029580866356793,0.008991026521800477
457,disfigured,VU,454.8333333333333,NA,NA,recent,3.9,4.2,2.5,4.4,3.9,2.5,5.571428571428571,3.857142857142857,3.375,1.1428571428571428,5.75,1.7,1.7,2.6,1.8,1.3833225226481458,-0.4337287110786729,-1.9608301869239124,1.0630846766850797,-1.1958065273994958
457,typical,VU,473.4583333333333,NA,NA,recent,3.9,4.2,2.5,4.4,3.9,2.5,5.571428571428571,3.857142857142857,3.375,1.1428571428571428,5.75,1.7,1.7,2.6,1.8,1.3833225226481458,-0.4337287110786729,-1.9608301869239124,1.0630846766850797,-1.1958065273994958
458,disfigured,VU,552.3333333333334,NA,NA,not recent,2.3,5,4.4,4.5,2.6,3.7,3.4285714285714284,5,5,3.142857142857143,4.25,3.1,1,3.5,1.1,0.483248628764324,1.0324202178328046,-0.3957256213292765,-0.7800437305636353,0.008991026521800477
458,typical,VU,592.04413949218,NA,NA,not recent,2.3,5,4.4,4.5,2.6,3.7,3.4285714285714284,5,5,3.142857142857143,4.25,3.1,1,3.5,1.1,0.483248628764324,1.0324202178328046,-0.3957256213292765,-0.7800437305636353,0.008991026521800477
459,disfigured,VU,984.7083333333334,NA,NA,recent,3.4,3.9,3.2,4.2,3.3,3.3,4.571428571428571,5.428571428571429,5,4.571428571428571,4.5,1,1,1.4,1,0.6332609444116276,1.0324202178328046,0.7222062112383204,0.2029580866356793,0.46079010924228686
459,typical,VU,1008.4166666666666,NA,NA,recent,3.4,3.9,3.2,4.2,3.3,3.3,4.571428571428571,5.428571428571429,5,4.571428571428571,4.5,1,1,1.4,1,0.6332609444116276,1.0324202178328046,0.7222062112383204,0.2029580866356793,0.46079010924228686
460,disfigured,VU,483.07404667645494,NA,NA,recent,2.9,4.4,3.3,4.6,4,3.3,4.142857142857143,4.428571428571429,3.375,3.2857142857142856,4.75,1,1,1,1,0.7832732600589313,-0.4337287110786729,-0.28393243807251684,-0.16566759481406318,-0.5934077504388474
460,typical,VU,510.5416666666667,NA,NA,recent,2.9,4.4,3.3,4.6,4,3.3,4.142857142857143,4.428571428571429,3.375,3.2857142857142856,4.75,1,1,1,1,0.7832732600589313,-0.4337287110786729,-0.28393243807251684,-0.16566759481406318,-0.5934077504388474
461,disfigured,VU,768.3283001435699,NA,NA,recent,3.2,3.3,2.8,3.5,4.1,4,3,5,3.125,2.7142857142857144,4.75,1.1,1,1.2,1.1,0.7832732600589313,-0.6592900847573617,-0.7311051710995555,-1.1486694120133782,0.008991026521800477
461,typical,VU,787.2916666666666,NA,NA,recent,3.2,3.3,2.8,3.5,4.1,4,3,5,3.125,2.7142857142857144,4.75,1.1,1,1.2,1.1,0.7832732600589313,-0.6592900847573617,-0.7311051710995555,-1.1486694120133782,0.008991026521800477
462,disfigured,VU,505.2825245188827,NA,NA,not recent,3.4,3,2.9,3.7,4.1,3.5,3.142857142857143,4.571428571428571,4.625,3,2.5,1.7,1,2,1.3,-0.5668375807668016,0.6940781573147713,-0.5075188045860362,-1.025794184863464,-0.4428080561986859
462,typical,VU,477.30434782608694,NA,NA,not recent,3.4,3,2.9,3.7,4.1,3.5,3.142857142857143,4.571428571428571,4.625,3,2.5,1.7,1,2,1.3,-0.5668375807668016,0.6940781573147713,-0.5075188045860362,-1.025794184863464,-0.4428080561986859
463,disfigured,VU,821.2083333333334,NA,NA,not recent,3.9,4,3,3.3,4.8,3.9,4.142857142857143,3.5714285714285716,2.625,3.5714285714285716,2.25,1,1,1,1,-0.7168498964141051,-1.1104128321147395,-0.06034607155899718,-0.16566759481406318,-1.4970059158798197
463,typical,VU,815.625,NA,NA,not recent,3.9,4,3,3.3,4.8,3.9,4.142857142857143,3.5714285714285716,2.625,3.5714285714285716,2.25,1,1,1,1,-0.7168498964141051,-1.1104128321147395,-0.06034607155899718,-0.16566759481406318,-1.4970059158798197
464,disfigured,VU,505.8181818181818,NA,NA,not recent,2.6,3.9,3.2,2.7,3.7,3.4,5.142857142857143,5.571428571428571,3,5.857142857142857,2.5,3.6,1.7,4.2,3.5,-0.5668375807668016,-0.7720707715967062,1.7283448605491576,0.6944589952353372,0.6113898034824484
464,typical,VU,555.0814509853141,NA,NA,not recent,2.6,3.9,3.2,2.7,3.7,3.4,5.142857142857143,5.571428571428571,3,5.857142857142857,2.5,3.6,1.7,4.2,3.5,-0.5668375807668016,-0.7720707715967062,1.7283448605491576,0.6944589952353372,0.6113898034824484
465,disfigured,VU,971.4919507791974,NA,NA,recent,2.7,4.7,4.5,4.2,2.5,3,2.857142857142857,3.7142857142857144,4,5.857142857142857,5,1,1,1,1,0.9332855757062349,0.1301747231180492,1.7283448605491576,-1.2715446391632925,-1.3464062216396577
465,typical,VU,863.75,NA,NA,recent,2.7,4.7,4.5,4.2,2.5,3,2.857142857142857,3.7142857142857144,4,5.857142857142857,5,1,1,1,1,0.9332855757062349,0.1301747231180492,1.7283448605491576,-1.2715446391632925,-1.3464062216396577
466,disfigured,VU,444.8095238095238,NA,NA,not recent,2.7,3.4,3.6,2.8,4.9,4.1,3.857142857142857,3.857142857142857,3.375,6.857142857142857,4.25,2,1.3,2,2.2,0.483248628764324,-0.4337287110786729,2.5108971433464755,-0.4114180491138921,-1.1958065273994958
466,typical,VU,423.04347826086956,NA,NA,not recent,2.7,3.4,3.6,2.8,4.9,4.1,3.857142857142857,3.857142857142857,3.375,6.857142857142857,4.25,2,1.3,2,2.2,0.483248628764324,-0.4337287110786729,2.5108971433464755,-0.4114180491138921,-1.1958065273994958
467,disfigured,VU,876.1155177735922,NA,NA,not recent,3.1,3.3,2.7,3.4,4.1,3.5,3.142857142857143,3.5714285714285716,3.875,2.142857142857143,1.5,2,1,2.4,1.6,-1.1668868433560162,0.01739403627870477,-1.1782779041265945,-1.025794184863464,-1.4970059158798197
467,typical,VU,714.2916666666666,NA,NA,not recent,3.1,3.3,2.7,3.4,4.1,3.5,3.142857142857143,3.5714285714285716,3.875,2.142857142857143,1.5,2,1,2.4,1.6,-1.1668868433560162,0.01739403627870477,-1.1782779041265945,-1.025794184863464,-1.4970059158798197
468,disfigured,VU,477.21000064685444,NA,NA,not recent,3.1,3.2,2,3.4,4.6,3,1.8571428571428572,3,2,1.1428571428571428,1.75,1.6,1.1,2,1,-1.0168745277087126,-1.6743162663114615,-1.9608301869239124,-2.1316712292126927,-2.099404692840468
468,typical,VU,471.5,NA,NA,not recent,3.1,3.2,2,3.4,4.6,3,1.8571428571428572,3,2,1.1428571428571428,1.75,1.6,1.1,2,1,-1.0168745277087126,-1.6743162663114615,-1.9608301869239124,-2.1316712292126927,-2.099404692840468
469,disfigured,VU,457.85714285714283,NA,NA,not recent,2.6,3.6,3.2,4.1,4.2,4.2,4.428571428571429,5.714285714285714,2.875,2.5714285714285716,4.75,2.4,1.5,3.1,1.9,0.7832732600589313,-0.8848514584360506,-0.8428983543563151,0.08008285948576539,0.7619894977226108
469,typical,VU,432,NA,NA,not recent,2.6,3.6,3.2,4.1,4.2,4.2,4.428571428571429,5.714285714285714,2.875,2.5714285714285716,4.75,2.4,1.5,3.1,1.9,0.7832732600589313,-0.8848514584360506,-0.8428983543563151,0.08008285948576539,0.7619894977226108
470,disfigured,VU,476.2916666666667,NA,NA,not recent,1.7,4.9,3.4,3.4,3.2,2.4,5.285714285714286,6.142857142857143,6.25,3.5714285714285716,2,1,1,1,1,-0.8668622120614088,2.1602270862262487,-0.06034607155899718,0.8173342223852511,1.2137885804430972
470,typical,VU,484.43629026356746,NA,NA,not recent,1.7,4.9,3.4,3.4,3.2,2.4,5.285714285714286,6.142857142857143,6.25,3.5714285714285716,2,1,1,1,1,-0.8668622120614088,2.1602270862262487,-0.06034607155899718,0.8173342223852511,1.2137885804430972
471,disfigured,VU,432.94807090026734,NA,NA,not recent,2.5,3.2,2.9,2.8,4.3,2.3,5.142857142857143,3.2857142857142856,4.625,3.857142857142857,2.75,1.3,1.3,1.6,1.5,-0.4168252651194979,0.6940781573147713,0.16324029495452214,0.6944589952353372,-1.798205304360144
471,typical,VU,429.3333333333333,NA,NA,not recent,2.5,3.2,2.9,2.8,4.3,2.3,5.142857142857143,3.2857142857142856,4.625,3.857142857142857,2.75,1.3,1.3,1.6,1.5,-0.4168252651194979,0.6940781573147713,0.16324029495452214,0.6944589952353372,-1.798205304360144
472,disfigured,VU,583.1248273624273,NA,NA,recent,2.7,3.8,4,3.4,2.5,3.8,4.142857142857143,6.428571428571429,4.125,3.4285714285714284,4.5,1,1,1,1,0.6332609444116276,0.24295540995739362,-0.17213925481575718,-0.16566759481406318,1.5149879689234211
472,typical,VU,561.2916666666666,NA,NA,recent,2.7,3.8,4,3.4,2.5,3.8,4.142857142857143,6.428571428571429,4.125,3.4285714285714284,4.5,1,1,1,1,0.6332609444116276,0.24295540995739362,-0.17213925481575718,-0.16566759481406318,1.5149879689234211
473,disfigured,VU,619.5143578835838,NA,NA,not recent,3.7,2.8,4.1,3.8,3.8,3.2,4.142857142857143,5.142857142857143,2.75,3.4285714285714284,3,1.1,1,1.3,1.1,-0.26681294947219425,-0.997632145275395,-0.17213925481575718,-0.16566759481406318,0.15959072076196293
473,typical,VU,616.2173913043479,NA,NA,not recent,3.7,2.8,4.1,3.8,3.8,3.2,4.142857142857143,5.142857142857143,2.75,3.4285714285714284,3,1.1,1,1.3,1.1,-0.26681294947219425,-0.997632145275395,-0.17213925481575718,-0.16566759481406318,0.15959072076196293
474,disfigured,VU,531.5416666666666,NA,NA,not recent,2.6,3,4.4,2.5,3.4,2,3,4,2,4.428571428571429,3.25,1.7,1,2.6,1.1,-0.11680063382489059,-1.6743162663114615,0.610413027981561,-1.1486694120133782,-1.0452068331593338
474,typical,VU,524.6086956521739,NA,NA,not recent,2.6,3,4.4,2.5,3.4,2,3,4,2,4.428571428571429,3.25,1.7,1,2.6,1.1,-0.11680063382489059,-1.6743162663114615,0.610413027981561,-1.1486694120133782,-1.0452068331593338
475,disfigured,VU,556.1739130434783,NA,NA,recent,3.5,3.8,4.3,3.5,2.8,3.2,3.4285714285714284,4.571428571428571,4.625,4.571428571428571,3.75,1.9,1.4,1.7,1.5,0.1832239974697167,0.6940781573147713,0.7222062112383204,-0.7800437305636353,-0.4428080561986859
475,typical,VU,560.0471244634239,NA,NA,recent,3.5,3.8,4.3,3.5,2.8,3.2,3.4285714285714284,4.571428571428571,4.625,4.571428571428571,3.75,1.9,1.4,1.7,1.5,0.1832239974697167,0.6940781573147713,0.7222062112383204,-0.7800437305636353,-0.4428080561986859
476,disfigured,VU,937.304347826087,NA,NA,recent,2.2,3.2,4.1,2.7,3.9,2.7,5.428571428571429,5,5.25,6.142857142857143,5.5,1,1,1,1,1.2333102070008422,1.2579815915114934,1.9519312270626776,0.9402094495351657,0.008991026521800477
476,typical,VU,901.0833333333334,NA,NA,recent,2.2,3.2,4.1,2.7,3.9,2.7,5.428571428571429,5,5.25,6.142857142857143,5.5,1,1,1,1,1.2333102070008422,1.2579815915114934,1.9519312270626776,0.9402094495351657,0.008991026521800477
477,disfigured,VU,670.2753927738152,NA,NA,not recent,2.6,3.6,3.3,2.9,3.4,3.9,5.285714285714286,5.857142857142857,4.875,3.7142857142857144,3.25,3.1,1,2.9,1.7,-0.11680063382489059,0.9196395309934602,0.05144711169776247,0.8173342223852511,0.9125891919627723
477,typical,VU,609.9545454545455,NA,NA,not recent,2.6,3.6,3.3,2.9,3.4,3.9,5.285714285714286,5.857142857142857,4.875,3.7142857142857144,3.25,3.1,1,2.9,1.7,-0.11680063382489059,0.9196395309934602,0.05144711169776247,0.8173342223852511,0.9125891919627723
478,disfigured,VU,418.6666666666667,NA,NA,recent,2.8,3.3,3.6,3.2,3.5,3.1,5.714285714285714,6.142857142857143,5.25,2,6.75,2,1.4,2.4,1.6,1.9833717852373605,1.2579815915114934,-1.290071087383354,1.1859599038349944,1.2137885804430972
478,typical,VU,416.2836539539351,NA,NA,recent,2.8,3.3,3.6,3.2,3.5,3.1,5.714285714285714,6.142857142857143,5.25,2,6.75,2,1.4,2.4,1.6,1.9833717852373605,1.2579815915114934,-1.290071087383354,1.1859599038349944,1.2137885804430972
479,disfigured,VU,658.8333333333334,NA,NA,not recent,2.6,4.8,3.8,4,3.6,3.4,4.142857142857143,5,3.875,5.285714285714286,5,1.4,1,1.4,1,0.9332855757062349,0.01739403627870477,1.281172127522119,-0.16566759481406318,0.008991026521800477
479,typical,VU,663.6675956265929,NA,NA,not recent,2.6,4.8,3.8,4,3.6,3.4,4.142857142857143,5,3.875,5.285714285714286,5,1.4,1,1.4,1,0.9332855757062349,0.01739403627870477,1.281172127522119,-0.16566759481406318,0.008991026521800477
480,disfigured,VU,620.9007711387319,NA,NA,not recent,2.8,3.6,3.7,4.3,3.8,3.1,5.142857142857143,4.857142857142857,3.75,2.5714285714285716,2,1.2,1.3,1,1.8,-0.8668622120614088,-0.09538665056063965,-0.8428983543563151,0.6944589952353372,-0.14160866771836197
480,typical,VU,572.0833333333334,NA,NA,not recent,2.8,3.6,3.7,4.3,3.8,3.1,5.142857142857143,4.857142857142857,3.75,2.5714285714285716,2,1.2,1.3,1,1.8,-0.8668622120614088,-0.09538665056063965,-0.8428983543563151,0.6944589952353372,-0.14160866771836197
481,disfigured,VU,652.0499430015968,NA,NA,recent,2.5,4.3,4,2.5,3.9,2.1,6.428571428571429,6.142857142857143,5.25,5.428571428571429,5.5,2.7,1,3.1,1,1.2333102070008422,1.2579815915114934,1.392965310778879,1.800336039584566,1.2137885804430972
481,typical,VU,659.35,NA,NA,recent,2.5,4.3,4,2.5,3.9,2.1,6.428571428571429,6.142857142857143,5.25,5.428571428571429,5.5,2.7,1,3.1,1,1.2333102070008422,1.2579815915114934,1.392965310778879,1.800336039584566,1.2137885804430972
482,disfigured,VU,583.6086956521739,NA,NA,recent,2.8,3.1,3.3,3.5,3.5,4.2,2,4,3.5,4.571428571428571,4.75,1.6,1,1.6,1,0.7832732600589313,-0.3209480242393285,0.7222062112383204,-2.0087960020627786,-1.0452068331593338
482,typical,VU,638.4545454545455,NA,NA,recent,2.8,3.1,3.3,3.5,3.5,4.2,2,4,3.5,4.571428571428571,4.75,1.6,1,1.6,1,0.7832732600589313,-0.3209480242393285,0.7222062112383204,-2.0087960020627786,-1.0452068331593338
483,disfigured,VU,670.7732227694687,NA,NA,not recent,2.4,3.9,3.8,3.8,2.3,3.9,4.428571428571429,4.571428571428571,2.25,5.714285714285714,3.75,2.4,1,2.6,1.1,0.1832239974697167,-1.4487548926327727,1.6165516772923985,0.08008285948576539,-0.4428080561986859
483,typical,VU,641.8260869565217,NA,NA,not recent,2.4,3.9,3.8,3.8,2.3,3.9,4.428571428571429,4.571428571428571,2.25,5.714285714285714,3.75,2.4,1,2.6,1.1,0.1832239974697167,-1.4487548926327727,1.6165516772923985,0.08008285948576539,-0.4428080561986859
484,disfigured,VU,669.7727272727273,NA,NA,not recent,4.4,3.7,3.2,3,3.3,2.1,4.142857142857143,4.428571428571429,4,2.2857142857142856,3.25,1.4,1.2,1.7,1.9,-0.11680063382489059,0.1301747231180492,-1.0664847208698347,-0.16566759481406318,-0.5934077504388474
484,typical,VU,726.6249382582541,NA,NA,not recent,4.4,3.7,3.2,3,3.3,2.1,4.142857142857143,4.428571428571429,4,2.2857142857142856,3.25,1.4,1.2,1.7,1.9,-0.11680063382489059,0.1301747231180492,-1.0664847208698347,-0.16566759481406318,-0.5934077504388474
485,disfigured,VU,543.6363636363636,NA,NA,not recent,3.7,3,3,3.8,3.4,3.1,3.7142857142857144,4.714285714285714,2.625,5,1,1,1,1,1,-1.4669114746506233,-1.1104128321147395,1.0575857610085997,-0.5342932762638064,-0.29220836195852345
485,typical,VU,571.3181818181819,NA,NA,not recent,3.7,3,3,3.8,3.4,3.1,3.7142857142857144,4.714285714285714,2.625,5,1,1,1,1,1,-1.4669114746506233,-1.1104128321147395,1.0575857610085997,-0.5342932762638064,-0.29220836195852345
487,disfigured,VU,442.5780516253929,NA,NA,recent,2.7,4.9,4,4.1,4.2,3,5.428571428571429,5.857142857142857,4.375,2,3.5,1.7,1,1.7,1,0.033211681822413054,0.46851678363608246,-1.290071087383354,0.9402094495351657,0.9125891919627723
487,typical,VU,438.8181818181818,NA,NA,recent,2.7,4.9,4,4.1,4.2,3,5.428571428571429,5.857142857142857,4.375,2,3.5,1.7,1,1.7,1,0.033211681822413054,0.46851678363608246,-1.290071087383354,0.9402094495351657,0.9125891919627723
488,disfigured,VU,633.9130434782609,NA,NA,not recent,3.3,3.4,3.6,4,3.4,3.4,5.571428571428571,4.428571428571429,3.875,2.2857142857142856,3.5,1.1,1,1.2,1,0.033211681822413054,0.01739403627870477,-1.0664847208698347,1.0630846766850797,-0.5934077504388474
488,typical,VU,635.95,NA,NA,not recent,3.3,3.4,3.6,4,3.4,3.4,5.571428571428571,4.428571428571429,3.875,2.2857142857142856,3.5,1.1,1,1.2,1,0.033211681822413054,0.01739403627870477,-1.0664847208698347,1.0630846766850797,-0.5934077504388474
489,disfigured,VU,593.375,NA,NA,not recent,3.7,3.9,4,4.3,3.7,2,4.285714285714286,4.571428571428571,3.375,5,2.25,1,1,1.2,1.4,-0.7168498964141051,-0.4337287110786729,1.0575857610085997,-0.04279236766414927,-0.4428080561986859
489,typical,VU,595.25,NA,NA,not recent,3.7,3.9,4,4.3,3.7,2,4.285714285714286,4.571428571428571,3.375,5,2.25,1,1,1.2,1.4,-0.7168498964141051,-0.4337287110786729,1.0575857610085997,-0.04279236766414927,-0.4428080561986859
490,disfigured,VU,457.2445194250892,NA,NA,recent,3.1,2.8,3.2,2.7,3.3,3.4,4.571428571428571,5.714285714285714,3.25,3.142857142857143,4.5,3.1,1.7,3.3,2.8,0.6332609444116276,-0.5465093979180173,-0.3957256213292765,0.2029580866356793,0.7619894977226108
490,typical,VU,436.0833333333333,NA,NA,recent,3.1,2.8,3.2,2.7,3.3,3.4,4.571428571428571,5.714285714285714,3.25,3.142857142857143,4.5,3.1,1.7,3.3,2.8,0.6332609444116276,-0.5465093979180173,-0.3957256213292765,0.2029580866356793,0.7619894977226108
491,disfigured,VU,478.45454545454544,NA,NA,recent,3.4,3.1,3.5,4,3.5,2.1,3.4285714285714284,4.857142857142857,3.875,4.714285714285714,4.75,2.4,1,2.5,1,0.7832732600589313,0.01739403627870477,0.8339993944950804,-0.7800437305636353,-0.14160866771836197
491,typical,VU,456.7391304347826,NA,NA,recent,3.4,3.1,3.5,4,3.5,2.1,3.4285714285714284,4.857142857142857,3.875,4.714285714285714,4.75,2.4,1,2.5,1,0.7832732600589313,0.01739403627870477,0.8339993944950804,-0.7800437305636353,-0.14160866771836197
492,disfigured,VU,605.35,NA,NA,recent,2.5,3.1,2.6,1.6,4,3.7,5.428571428571429,6.428571428571429,3.75,2.5714285714285716,4,4.3,2.6,4.6,3.1,0.33323631311702034,-0.09538665056063965,-0.8428983543563151,0.9402094495351657,1.5149879689234211
492,typical,VU,610.4369537039809,NA,NA,recent,2.5,3.1,2.6,1.6,4,3.7,5.428571428571429,6.428571428571429,3.75,2.5714285714285716,4,4.3,2.6,4.6,3.1,0.33323631311702034,-0.09538665056063965,-0.8428983543563151,0.9402094495351657,1.5149879689234211
493,disfigured,VU,512.4583333333334,NA,NA,recent,2.5,3.1,3.9,4.2,2.4,3.6,4.857142857142857,5.285714285714286,2,3.2857142857142856,4,2.5,2.2,3.1,3.5,0.33323631311702034,-1.6743162663114615,-0.28393243807251684,0.4487085409355078,0.3101904150021244
493,typical,VU,535.3975432718738,NA,NA,recent,2.5,3.1,3.9,4.2,2.4,3.6,4.857142857142857,5.285714285714286,2,3.2857142857142856,4,2.5,2.2,3.1,3.5,0.33323631311702034,-1.6743162663114615,-0.28393243807251684,0.4487085409355078,0.3101904150021244
495,disfigured,VU,532.4341318626786,NA,NA,not recent,3.8,3.6,3.1,2.8,2.8,3.7,4.714285714285714,5,3.5,3.2857142857142856,1.25,2.7,1.3,2.7,1.3,-1.3168991590033197,-0.3209480242393285,-0.28393243807251684,0.32583331378559394,0.008991026521800477
495,typical,VU,493.17391304347825,NA,NA,not recent,3.8,3.6,3.1,2.8,2.8,3.7,4.714285714285714,5,3.5,3.2857142857142856,1.25,2.7,1.3,2.7,1.3,-1.3168991590033197,-0.3209480242393285,-0.28393243807251684,0.32583331378559394,0.008991026521800477
496,disfigured,VU,1047.7826086956522,NA,NA,not recent,3.8,3.3,3.1,3.1,3.5,3.7,5.142857142857143,5,4.375,5.428571428571429,5.75,3.1,2.3,3.3,3.5,1.3833225226481458,0.46851678363608246,1.392965310778879,0.6944589952353372,0.008991026521800477
496,typical,VU,885.1,NA,NA,not recent,3.8,3.3,3.1,3.1,3.5,3.7,5.142857142857143,5,4.375,5.428571428571429,5.75,3.1,2.3,3.3,3.5,1.3833225226481458,0.46851678363608246,1.392965310778879,0.6944589952353372,0.008991026521800477
497,disfigured,VU,504.74750758746285,NA,NA,recent,4.2,4.1,4.7,3,3.2,2.2,5.285714285714286,6.428571428571429,5.125,4.571428571428571,6.25,1.6,1,2,1.3,1.6833471539427531,1.145200904672149,0.7222062112383204,0.8173342223852511,1.5149879689234211
497,typical,VU,465.95652173913044,NA,NA,recent,4.2,4.1,4.7,3,3.2,2.2,5.285714285714286,6.428571428571429,5.125,4.571428571428571,6.25,1.6,1,2,1.3,1.6833471539427531,1.145200904672149,0.7222062112383204,0.8173342223852511,1.5149879689234211
498,disfigured,VU,587.3524417743529,NA,NA,not recent,3.2,3.3,2.8,3.6,4.3,3.2,4.571428571428571,4.571428571428571,4.5,4.714285714285714,1.75,1.3,1,1.3,1,-1.0168745277087126,0.5812974704754269,0.8339993944950804,0.2029580866356793,-0.4428080561986859
498,typical,VU,610.0634175036726,NA,NA,not recent,3.2,3.3,2.8,3.6,4.3,3.2,4.571428571428571,4.571428571428571,4.5,4.714285714285714,1.75,1.3,1,1.3,1,-1.0168745277087126,0.5812974704754269,0.8339993944950804,0.2029580866356793,-0.4428080561986859
499,disfigured,VU,713.090761030893,NA,NA,not recent,2.9,3.8,3.3,2.5,4.4,3.8,2.2857142857142856,5.857142857142857,5,3.7142857142857144,1.25,2.5,1.1,2.9,1.2,-1.3168991590033197,1.0324202178328046,0.05144711169776247,-1.7630455477629499,0.9125891919627723
499,typical,VU,698.25,NA,NA,not recent,2.9,3.8,3.3,2.5,4.4,3.8,2.2857142857142856,5.857142857142857,5,3.7142857142857144,1.25,2.5,1.1,2.9,1.2,-1.3168991590033197,1.0324202178328046,0.05144711169776247,-1.7630455477629499,0.9125891919627723
500,disfigured,VU,649.1667786642496,NA,NA,not recent,2.9,2.5,3.5,3.3,3.7,4,3.7142857142857144,4,2.125,2.7142857142857144,3.5,1.7,1,1.9,1.3,0.033211681822413054,-1.561535579472117,-0.7311051710995555,-0.5342932762638064,-1.0452068331593338
500,typical,VU,620.2083333333334,NA,NA,not recent,2.9,2.5,3.5,3.3,3.7,4,3.7142857142857144,4,2.125,2.7142857142857144,3.5,1.7,1,1.9,1.3,0.033211681822413054,-1.561535579472117,-0.7311051710995555,-0.5342932762638064,-1.0452068331593338
